claim_id,case_id,method,global_claim_index,source_field,field_claim_index,claim_type,claim_type_cn,claim_scope,evidence_required,included_in_core_consistency,claim_text,is_duplicate,duplicate_of_claim_id,allowed_evidence_type,allowed_evidence_count,allowed_evidence_refs,allowed_source_names,output_sources
CASE_BKL_001__rag__medical_advice__001,CASE_BKL_001,rag,9,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科进行专业面诊,False,,retrieved_text_document,5,DOC_0051；DOC_0014；DOC_0084；DOC_0055；DOC_0039,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy
CASE_BKL_001__rag__medical_advice__002,CASE_BKL_001,rag,10,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,建议进行皮肤镜检查以进一步评估皮损结构,False,,retrieved_text_document,5,DOC_0051；DOC_0014；DOC_0084；DOC_0055；DOC_0039,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy
CASE_BKL_001__rag__medical_advice__003,CASE_BKL_001,rag,11,medical_advice,3,medical_advice,医疗建议,auxiliary_safety,False,False,观察皮损是否有快速增大、出血、瘙痒或颜色改变等情况并记录,False,,retrieved_text_document,5,DOC_0051；DOC_0014；DOC_0084；DOC_0055；DOC_0039,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy
CASE_BKL_001__rag__evidence_gap__001,CASE_BKL_001,rag,12,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,检索文本未提供关于躯干部棕褐色隆起性斑块表面粗糙的具体病理机制解释,False,,retrieved_text_document,5,DOC_0051；DOC_0014；DOC_0084；DOC_0055；DOC_0039,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy
CASE_BKL_001__rag__evidence_gap__002,CASE_BKL_001,rag,13,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,检索文本未涵盖除脂溢性角化病、扁平苔藓样角化病和光化性角化病之外的其他良性角化性病变的详细鉴别特征,False,,retrieved_text_document,5,DOC_0051；DOC_0014；DOC_0084；DOC_0055；DOC_0039,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy
CASE_BKL_001__rag__evidence_gap__003,CASE_BKL_001,rag,14,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏患者年龄、病程长短及既往病史等关键临床背景信息,False,,retrieved_text_document,5,DOC_0051；DOC_0014；DOC_0084；DOC_0055；DOC_0039,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy,DermNet - Seborrhoeic Keratosis；DermNet - Benign Melanocytic Lesions；HAM10000 Scientific Data；DermNet - Lichenoid Keratosis；DermNet - Actinic Keratosis Dermoscopy
CASE_BKL_001__kg_rag__observation_match__001,CASE_BKL_001,kg_rag,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的'外观像贴在皮肤上一样'与知识图谱中良性角化样病变（如脂溢性角化病）典型的'贴附样丘疹或斑块'特征高度匹配。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__observation_match__002,CASE_BKL_001,kg_rag,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的'躯干部'发病部位与良性角化样病变（如扁平苔藓样角化病）的常见好发部位一致。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__observation_match__003,CASE_BKL_001,kg_rag,3,observation_match,3,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的'边界清楚'符合良性角化性病变的一般形态学特征。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__supporting_evidence__001,CASE_BKL_001,kg_rag,4,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DermNet关于脂溢性角化病的资料，该类病变常呈贴附在皮肤表面的外观，这与用户观察到的'像贴在皮肤上一样'相符。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__supporting_evidence__002,CASE_BKL_001,kg_rag,5,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DermNet关于扁平苔藓样角化病的资料，此类病变最常见于上躯干，支持了用户观察到的躯干发病部位。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__supporting_evidence__003,CASE_BKL_001,kg_rag,6,supporting_evidence,3,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,良性角化样病变可表现为蜡样或疣状表面，虽然用户未直接描述蜡样感，但'表面粗糙'可能与此类质地改变相关。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__differential_diagnosis__001,CASE_BKL_001,kg_rag,7,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,日光性黑子：虽为良性色素性皮损且边界清楚，但通常表现为扁平而非隆起，且多见于日光暴露部位，需结合病史鉴别。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__differential_diagnosis__002,CASE_BKL_001,kg_rag,8,differential_diagnosis,2,differential_claim,鉴别诊断陈述,core_consistency,True,True,其他良性角化性病变：如寻常疣或其他类型的角化症，需通过皮肤镜或病理检查进一步区分具体亚型。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__risk_warning__001,CASE_BKL_001,kg_rag,9,risk_warning,1,risk_claim,风险医学陈述,core_consistency,True,True,虽然候选疾病为良性病变，但若皮损出现快速增大、出血、溃疡、颜色不均或边界模糊等变化，需警惕恶性病变的可能。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__risk_warning__002,CASE_BKL_001,kg_rag,10,risk_warning,2,risk_claim,风险医学陈述,core_consistency,True,True,仅凭外观描述无法完全排除恶性黑色素瘤或其他皮肤恶性肿瘤，尤其是当皮损表现不典型时。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__medical_advice__001,CASE_BKL_001,kg_rag,11,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科就诊，由专业医生进行肉眼视诊及皮肤镜检查以明确诊断。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__medical_advice__002,CASE_BKL_001,kg_rag,12,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,若医生认为有必要，可能会建议进行皮肤活检以获取病理学确诊依据。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__medical_advice__003,CASE_BKL_001,kg_rag,13,medical_advice,3,medical_advice,医疗建议,auxiliary_safety,False,False,建议定期观察皮损变化，记录大小、颜色、形状的改变情况，以便复诊时提供详细信息。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__evidence_gap__001,CASE_BKL_001,kg_rag,14,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏患者年龄信息，因为某些良性角化性病变（如脂溢性角化病）与年龄增长密切相关。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__evidence_gap__002,CASE_BKL_001,kg_rag,15,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏皮损持续时间及变化速度的信息，无法评估其稳定性。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__evidence_gap__003,CASE_BKL_001,kg_rag,16,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏皮肤镜检查结果或组织病理学证据，目前仅基于形态学描述进行推断。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_BKL_001__kg_rag__evidence_gap__004,CASE_BKL_001,kg_rag,17,evidence_gap,4,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,用户未提及是否有瘙痒、疼痛等自觉症状，这可能有助于鉴别诊断。,False,,ranked_kg_evidence_path,5,PATH_TRI_054；PATH_TRI_060；PATH_TRI_053；PATH_TRI_055；PATH_TRI_056,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis,DermNet - Seborrhoeic Keratosis；DermNet - Lichenoid Keratosis；DermNet - Solar Lentigo；DermNet - Dermoscopy of Seborrhoeic Keratosis
CASE_DF_001__llm__observation_match__001,CASE_DF_001,llm,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的小腿部位棕褐色小结节与皮肤纤维瘤的好发部位及颜色特征相符,False,,none,0,,,
CASE_DF_001__llm__observation_match__002,CASE_DF_001,llm,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,质地较硬符合皮肤纤维瘤常见的纤维化触感,False,,none,0,,,
CASE_DF_001__llm__observation_match__003,CASE_DF_001,llm,3,observation_match,3,observation_alignment,观察匹配陈述,core_consistency,True,True,按压两侧中央出现凹陷（酒窝征）是皮肤纤维瘤具有较高特异性的临床体征,False,,none,0,,,
CASE_DF_001__llm__supporting_evidence__001,CASE_DF_001,llm,4,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据一般医学知识，皮肤纤维瘤是一种常见的良性真皮结节，常表现为坚硬的丘疹或结节,False,,none,0,,,
CASE_DF_001__llm__supporting_evidence__002,CASE_DF_001,llm,5,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,酒窝征（Dimple sign）是指横向挤压皮损时中央出现凹陷，这是由于肿瘤周围胶原纤维束的牵拉所致，是辅助识别皮肤纤维瘤的典型物理检查发现,False,,none,0,,,
CASE_DF_001__llm__supporting_evidence__003,CASE_DF_001,llm,6,supporting_evidence,3,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,此类病变多见于四肢伸侧，尤其是小腿，颜色可从粉红、红褐到深褐色不等,False,,none,0,,,
CASE_DF_001__llm__differential_diagnosis__001,CASE_DF_001,llm,7,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,色素痣：通常表面光滑，缺乏酒窝征，质地相对较软,False,,none,0,,,
CASE_DF_001__llm__differential_diagnosis__002,CASE_DF_001,llm,8,differential_diagnosis,2,differential_claim,鉴别诊断陈述,core_consistency,True,True,瘢痕疙瘩或增生性瘢痕：常有外伤或手术史，形态可能不规则，通常无酒窝征,False,,none,0,,,
CASE_DF_001__llm__differential_diagnosis__003,CASE_DF_001,llm,9,differential_diagnosis,3,differential_claim,鉴别诊断陈述,core_consistency,True,True,基底细胞癌：虽较少见于小腿，但需排除，通常伴有溃疡或珍珠样边缘,False,,none,0,,,
CASE_DF_001__llm__differential_diagnosis__004,CASE_DF_001,llm,10,differential_diagnosis,4,differential_claim,鉴别诊断陈述,core_consistency,True,True,黑色素瘤：若结节颜色不均、边界不清或快速变化，需高度警惕恶性可能,False,,none,0,,,
CASE_DF_001__llm__risk_warning__001,CASE_DF_001,llm,11,risk_warning,1,risk_claim,风险医学陈述,core_consistency,True,True,虽然皮肤纤维瘤多为良性，但任何新出现或发生变化的色素性皮损均需排除恶性肿瘤,False,,none,0,,,
CASE_DF_001__llm__risk_warning__002,CASE_DF_001,llm,12,risk_warning,2,risk_claim,风险医学陈述,core_consistency,True,True,若结节出现快速增大、破溃、出血、疼痛或颜色显著改变，应立即就医,False,,none,0,,,
CASE_DF_001__llm__risk_warning__003,CASE_DF_001,llm,13,risk_warning,3,risk_claim,风险医学陈述,core_consistency,True,True,自行挤压或刺激可能导致感染或炎症反应,False,,none,0,,,
CASE_DF_001__llm__medical_advice__001,CASE_DF_001,llm,14,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科进行专业面诊，医生可通过视诊和触诊进一步确认,False,,none,0,,,
CASE_DF_001__llm__medical_advice__002,CASE_DF_001,llm,15,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,如有必要，医生可能会建议进行皮肤镜检查以观察微观结构,False,,none,0,,,
CASE_DF_001__llm__medical_advice__003,CASE_DF_001,llm,16,medical_advice,3,medical_advice,医疗建议,auxiliary_safety,False,False,若诊断不明确或出于美容需求，可咨询医生关于手术切除及病理活检的可能性,False,,none,0,,,
CASE_DF_001__llm__medical_advice__004,CASE_DF_001,llm,17,medical_advice,4,medical_advice,医疗建议,auxiliary_safety,False,False,日常注意观察皮损大小、形状及颜色的变化，并拍照记录以便对比,False,,none,0,,,
CASE_DF_001__llm__evidence_gap__001,CASE_DF_001,llm,18,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,本方法未接入外部可追溯证据，所有解释基于模型内部训练的一般医学知识,False,,none,0,,,
CASE_DF_001__llm__evidence_gap__002,CASE_DF_001,llm,19,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏患者的年龄、性别、既往病史、皮损持续时间及变化速度等关键临床信息,False,,none,0,,,
CASE_DF_001__llm__evidence_gap__003,CASE_DF_001,llm,20,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏皮肤镜图像或组织病理学检查结果，无法进行确诊,False,,none,0,,,
CASE_DF_001__llm__evidence_gap__004,CASE_DF_001,llm,21,evidence_gap,4,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,纯 LLM 基线未接入外部检索证据，回答中的医学内容不具备本次运行级别的来源追溯能力。,False,,none,0,,,
CASE_DF_001__rag__observation_match__001,CASE_DF_001,rag,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的小腿部位棕褐色硬结与皮肤纤维瘤的好发部位及形态特征相符,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__observation_match__002,CASE_DF_001,rag,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的按压两侧中央凹陷现象符合皮肤纤维瘤特有的捏压凹陷征,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__supporting_evidence__001,CASE_DF_001,rag,3,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,皮肤纤维瘤是常见良性纤维性结节，通常见于小腿皮肤,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__supporting_evidence__002,CASE_DF_001,rag,4,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,捏压皮损时，表面皮肤可出现凹陷，即捏压凹陷征,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__differential_diagnosis__001,CASE_DF_001,rag,5,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,基底细胞癌：虽可出现中央凹陷或溃疡，但通常边缘呈卷曲样，与用户描述的捏压凹陷机制不同,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__medical_advice__001,CASE_DF_001,rag,6,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科进行专业视诊或皮肤镜检查以明确性质,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__medical_advice__002,CASE_DF_001,rag,7,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,观察结节是否有快速增大、破溃、出血或颜色显著变化,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__medical_advice__003,CASE_DF_001,rag,8,medical_advice,3,medical_advice,医疗建议,auxiliary_safety,False,False,记录结节的大小变化及是否出现瘙痒或疼痛症状,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__evidence_gap__001,CASE_DF_001,rag,9,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,检索文本未提供关于结节具体大小、存在时长及生长速度的信息,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__evidence_gap__002,CASE_DF_001,rag,10,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,检索文本未涵盖除瘙痒和疼痛外的其他潜在伴随症状,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__rag__evidence_gap__003,CASE_DF_001,rag,11,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏组织病理学检查结果作为确诊依据,False,,retrieved_text_document,5,DOC_0068；DOC_0071；DOC_0075；DOC_0074；DOC_0025,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma,DermNet - Dermatofibroma；DermNet - Basal Cell Carcinoma
CASE_DF_001__kg_rag__observation_match__001,CASE_DF_001,kg_rag,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的部位“小腿”与知识图谱中皮肤纤维瘤常见于“下肢”的分布特征相符。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__observation_match__002,CASE_DF_001,kg_rag,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的“质地较硬”与皮肤纤维瘤表现为“坚实丘疹或结节”的特征一致。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__observation_match__003,CASE_DF_001,kg_rag,3,observation_match,3,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的“按压两侧时中央可出现凹陷”与皮肤纤维瘤特有的“捏压凹陷征”高度吻合。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
